Code SIPeC - Final,Etiquette SIPeC - Final,Comprehension de lecture,Redaction,Numeratie,Litteratie numerique,Communication verbale : ecoute active,Communication verbale : comprehension orale,Communication verbale : expression orale,Pensee critique,Prise de decisions,Evaluation,Strategies d'apprentissage et d'enseignement,Resolution de problemes,Analyse de systemes,Production numerique,Maintenance preventive,Selection des equipements et d'outils,Fonctionnement et controle,Surveillance fonctionnement des equipements et de la machinerie,Test de controle de la qualite,Reparer,Ajustage -- montage,Conception de produit,Depannage,Gestion des ressources financieres,Gestion des ressources materielles,Gestion des ressources humaines,Suivi de performance,Gestion du temps,Coordination,Instruire,Negociation,Persuasion,Perception sociale
65229,Autre professions de soutien dans les services personnels,1,1,1,0,2,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,3,2,2
65310.01,Préposés/préposées à l'entretien ménager et au nettoyage - travaux légers,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,2,1,0,0,1,0,2,1,1,1,1,1,2,1,1
65310.02,Préposés/préposées à l'entretien ménager,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,2,0,0,0,1,0,2,2,1,1,1,1,2,1,1
65311.01,Nettoyeurs/nettoyeuses de tapis et de meubles rembourrés,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2,1,2,2,1,1,0,0,2,0,1,1,1,1,1,1,0,1,1
65311.02,Ramoneurs/ramoneuses et Nettoyeurs/nettoyeuses au jet de sable,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2,1,2,2,1,1,1,0,2,0,1,1,1,1,1,1,0,1,1
65311.03,Nettoyeurs/nettoyeuses de fournaises et de systèmes de ventilation,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2,1,2,2,1,1,0,0,2,0,1,1,1,1,1,1,0,1,1
65311.04,Nettoyeurs/nettoyeuses de véhicules,1,1,0,0,1,1,1,1,1,1,1,1,1,0,2,2,2,1,2,1,1,0,1,0,1,1,1,1,1,1,0,1,1
65311.05,Nettoyeurs/nettoyeuses de vitres,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2,1,2,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1
65312,Concierges et nettoyeurs/nettoyeuses – gros travaux,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2,1,2,2,1,1,0,0,2,0,1,1,1,1,1,1,0,1,1
65320.01,Opérateurs/opératrices de machines de nettoyage à sec et de blanchisseries,1,1,1,0,1,1,1,1,1,1,1,1,1,0,2,2,2,2,2,1,0,0,2,1,2,2,1,1,1,1,0,1,1
65320.02,Assembleurs/assembleuses et inspecteurs/inspectrices de machines de nettoyage à sec et de blanchisseries,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,2,1,2,1,0,0,0,0,1,1,1,1,1,1,0,1,1
65320.03,"Repasseurs/repasseuses, presseurs/presseuses et finisseurs/finisseuses",1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,2,2,2,2,0,0,0,1,0,1,1,1,1,1,1,0,1,1
65329.01,Préposés/préposées de salon de coiffure,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,2
65329.02,Portiers/portières,1,1,1,0,2,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,2,1,1,1,1,2,1,1
65329.03,Préposés/préposées de salon funéraire,1,1,1,0,2,2,2,1,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,1,2,1,1,0,1,2
65329.04,Préposés/préposées de laverie automatique,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,2,2,1,0,0,0,1,1,2,1,1,1,1,1,2,1,1
65329.05,Préposés/préposées de terrain de stationnement et préposés/préposées aux voitures,1,1,2,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1
65329.06,Placeurs/placeuses et receveurs/receveuses de billets,1,1,2,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,2,1,1,1,1,0,1,2
65329.07,Autres travailleurs élémentaires/travailleuses élémentaires des services,1,1,1,0,2,1,2,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,1,1,2,1,2
70010,Directeurs/directrices de la construction,3,4,4,3,3,3,3,3,4,4,4,4,4,2,0,1,2,3,3,2,0,4,3,5,5,5,4,5,4,3,5,4,3
70011,Gestionnaires en construction et rénovation domiciliaire,3,4,4,3,3,3,3,3,4,4,4,4,4,2,1,0,2,3,3,1,1,4,3,5,5,5,4,5,4,3,5,4,4
70012.01,Directeurs/directrices d'exploitation d'immeubles,3,3,3,3,3,3,3,3,4,3,3,3,3,0,1,1,1,3,2,1,1,0,1,4,4,4,4,4,3,3,4,4,3
70012.02,Directeurs/directrices de l'entretien d'immeubles,3,3,3,2,3,3,3,3,3,3,3,3,3,0,1,2,1,3,3,1,0,0,2,4,4,4,4,4,3,3,4,4,3
70020.01,Directeurs/directrices des transports - opérations,3,3,3,3,3,3,3,3,4,4,4,4,4,0,0,0,2,2,2,0,0,0,1,4,5,4,4,5,4,4,4,4,3
70020.02,Directeurs/directrices des transports - mouvement du fret,3,3,3,3,3,3,3,3,4,4,3,4,4,0,0,0,1,2,2,0,0,0,1,4,5,4,4,5,4,4,4,4,3
70021,Directeurs/directrices des services postaux et de messageries,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,0,1,2,2,0,0,0,2,4,4,4,4,4,3,3,4,4,3
72010,"Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses des machinistes et du personnel des métiers du formage, du profilage et du montage des métaux et personnel assimilé",3,3,3,2,3,3,3,3,3,3,3,3,3,0,3,3,3,4,3,3,3,3,3,4,4,4,3,4,3,4,3,3,3
72011,Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses en électricité et en télécommunications,3,3,3,3,3,3,3,3,3,3,4,3,3,0,4,4,3,4,4,5,4,4,4,4,4,4,3,4,3,4,3,3,3
72012,Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses en tuyauterie,3,3,3,2,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,4,4,3,4,4,4,4,3,4,3,4,3,3,3
72013,Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses en charpenterie,3,3,3,2,3,3,3,3,3,3,3,3,3,0,2,3,3,3,3,2,2,3,3,4,4,4,3,4,3,4,3,3,3
72014,Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses des autres métiers de la construction et des services de réparation et d'installation,3,2,3,2,3,3,3,3,3,3,3,3,3,0,1,3,3,3,3,2,2,3,3,4,4,4,3,4,3,4,3,3,3
72020,Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses en mécanique,3,3,3,2,3,3,3,3,3,3,3,3,3,0,5,3,3,4,4,5,2,3,4,4,4,4,4,4,3,4,3,3,3
72021,Entrepreneurs/entrepreneuses et contremaîtres/contremaîtresses des équipes d'opérateurs d'équipement lourd,3,3,3,2,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,2,2,2,2,4,4,4,3,4,3,4,3,3,3
72022,Surveillants/surveillantes de l'imprimerie et du personnel assimilé,3,3,3,3,3,3,3,3,3,3,3,3,3,0,3,3,3,3,3,3,1,0,3,3,4,4,3,4,3,3,3,3,3
72023,Surveillants/surveillantes des opérations du transport ferroviaire,3,3,3,2,3,3,3,3,3,3,3,3,3,0,1,1,3,3,3,1,1,0,3,3,4,4,3,4,3,3,3,3,3
72024,Surveillants/surveillantes du transport routier et du transport en commun,3,3,3,2,3,3,3,3,3,3,3,3,3,0,1,0,1,2,3,1,0,0,2,3,4,3,3,4,3,3,3,3,3
72025,Superviseurs/superviseures de services postaux et de messageries,3,3,3,2,3,3,3,3,3,3,3,3,3,0,0,0,1,2,2,0,0,0,2,4,4,4,3,4,3,3,3,3,3
72100.01,Machinistes,3,2,3,1,2,2,2,2,2,2,2,2,2,0,3,4,4,3,3,3,3,3,4,0,2,2,2,2,2,2,1,2,2
72100.02,Vérificateurs/vérificatrices d'usinage et d'outillage,3,3,3,2,2,2,2,3,2,3,2,2,2,0,3,4,3,2,4,3,3,3,4,0,2,2,2,2,2,2,2,2,2
72101.01,Outilleurs-ajusteurs/outilleuses-ajusteuses,3,2,3,1,2,2,2,3,2,2,2,3,2,0,3,3,3,3,4,3,3,3,3,0,1,2,2,2,2,2,1,2,1
72101.02,Modeleurs/modeleuses sur métal et Moulistes de moules en métal,3,2,2,1,2,2,2,2,2,2,1,2,2,0,2,3,3,3,4,2,2,3,3,0,1,2,2,2,2,2,1,2,2
72102,Tôliers/tôlières,3,2,3,1,2,2,2,2,2,2,2,2,2,0,3,3,3,3,3,3,3,3,3,0,1,2,2,2,2,2,1,2,1
72103,Chaudronniers/chaudronnières,3,2,2,1,2,2,2,2,2,2,2,3,2,0,3,3,3,3,3,3,3,3,3,0,1,2,3,2,2,2,2,3,1
72104,Assembleurs/assembleuses et ajusteurs/ajusteuses de plaques et de charpentes métalliques,2,2,2,1,2,2,2,2,2,2,2,2,2,0,2,3,3,2,3,1,1,3,3,0,1,2,2,1,2,2,1,2,2
72105,Monteurs/monteuses de charpentes métalliques,3,2,2,0,1,2,2,2,2,2,2,2,2,0,2,3,3,3,3,2,3,2,2,0,2,2,1,2,3,2,1,2,2
72106.01,Soudeurs/soudeuses,3,1,2,0,2,2,2,2,2,2,2,2,2,0,3,3,3,2,3,2,2,1,2,0,1,2,2,2,2,2,1,2,1
72106.02,Opérateurs/opératrices de machines à souder et à braser,2,1,2,1,2,2,2,2,2,2,1,2,2,0,3,3,3,3,3,2,2,1,2,0,1,2,2,2,2,2,1,2,1
72200,Électriciens/électriciennes (sauf électriciens industriels/électriciennes industrielles et de réseaux électriques),3,2,3,3,3,3,3,3,3,3,3,3,3,1,3,4,3,3,4,5,5,3,4,2,2,2,3,2,2,2,2,2,2
72201,Électriciens industriels/électriciennes industrielles,3,2,3,3,2,3,3,3,3,3,2,3,3,1,5,4,3,3,4,5,5,3,4,2,2,2,3,2,3,2,2,2,2
72202,Électriciens/électriciennes de réseaux électriques,3,2,3,3,2,3,2,2,2,3,2,3,3,2,4,3,3,3,3,4,5,2,4,2,2,2,2,2,2,2,2,2,2
72203,Monteurs/monteuses de lignes électriques et de câbles,2,2,2,2,2,2,2,3,3,3,2,3,3,2,4,2,3,3,3,4,3,2,4,0,2,2,2,3,3,2,2,2,2
72204,Installateurs/installatrices et réparateurs/réparatrices de lignes et de câbles de télécommunications,2,2,2,2,2,2,2,2,2,3,2,2,3,2,3,2,3,3,3,3,3,0,4,0,2,2,2,2,2,2,3,2,2
72205.01,Installateurs/installatrices et réparateurs/réparatrices de téléphones,2,2,2,2,2,2,3,3,2,3,2,2,3,1,4,5,4,3,4,4,5,3,5,2,3,2,2,2,2,2,2,2,2
72205.02,Installateurs/installatrices et réparateurs/réparatrices de réseaux commutés,3,2,3,2,2,3,3,3,2,3,2,2,3,2,4,5,4,3,4,4,5,3,5,2,3,2,2,2,2,3,2,2,2
72205.03,Vérificateurs/vérificatrices de services de télécommunications,3,2,3,2,2,3,3,3,2,4,3,3,3,2,3,4,4,3,4,4,3,3,5,2,2,2,3,2,2,3,2,2,2
72205.04,Techniciens/techniciennes en matériel de télécommunications,2,2,3,2,2,2,3,2,2,3,2,2,3,2,4,5,4,3,4,5,5,3,5,2,3,2,2,3,2,2,2,2,2
72205.05,Techniciens/techniciennes en montage d'installations de câblodistribution,2,2,3,1,2,2,3,3,3,3,3,3,3,0,4,5,4,3,4,4,5,3,5,2,3,2,2,3,2,2,2,2,2
72300,Plombiers/plombières,2,2,3,0,2,2,2,3,2,3,2,3,3,0,3,3,3,3,3,4,4,2,4,2,2,2,2,2,3,2,2,2,2
72301.01,Tuyauteurs/tuyauteuses et monteurs/monteuses d'appareils de chauffage,3,2,3,0,2,2,2,2,2,3,2,2,3,0,3,2,3,3,3,4,4,2,3,2,2,2,2,3,2,2,2,2,2
72301.02,Poseurs/poseuses de gicleurs,3,2,3,1,2,2,2,2,2,3,2,2,3,0,3,2,3,3,3,4,4,2,3,2,2,2,2,3,2,2,2,2,2
72302,Monteurs/monteuses d'installations au gaz,3,1,3,0,2,2,2,2,2,3,2,2,3,0,4,3,3,3,4,4,4,3,4,1,2,2,2,3,2,2,2,2,2
72310,Charpentiers-menuisiers/charpentières-menuisières,3,1,3,0,2,2,2,2,2,2,2,2,2,0,2,2,3,3,3,2,3,2,2,2,3,2,2,2,2,2,2,2,2
72311,Ébénistes,2,2,3,0,2,2,2,2,2,2,2,2,2,0,3,3,3,3,3,2,3,3,2,1,3,2,2,2,2,2,2,2,2
72320,Briqueteurs-maçons/briqueteuses-maçonnes,1,1,2,0,2,2,2,2,1,2,2,2,2,0,2,3,3,2,3,2,2,2,2,1,3,2,2,2,3,2,2,2,1
72321,Calorifugeurs/calorifugeuses,2,2,2,0,1,2,2,1,2,1,2,1,1,0,1,2,2,2,3,1,3,2,2,1,2,2,2,2,2,2,2,2,2
72400.01,Mécaniciens/mécaniciennes de chantier et mécaniciens industriels/mécaniciennes industrielles,2,2,3,2,2,2,2,3,2,2,2,3,2,0,5,3,3,4,3,5,4,2,4,0,2,2,2,3,3,2,1,2,2
72400.02,Mécaniciens/mécaniciennes et monteurs/monteuses de machines dans l'industrie du textile,2,2,3,2,2,2,2,3,2,3,2,3,2,0,4,3,3,4,3,4,4,3,4,0,2,2,2,2,2,2,2,2,1
72401,Mécaniciens/mécaniciennes d'équipement lourd,2,2,3,2,2,2,2,2,2,3,2,2,3,0,5,5,4,4,4,5,4,3,5,0,2,2,2,3,2,2,1,2,2
72402,"Mécaniciens/mécaniciennes en chauffage, réfrigération et climatisation",2,2,3,2,2,2,2,2,2,3,2,2,3,0,5,4,4,4,4,5,5,3,5,0,2,2,2,3,2,2,2,2,2
72403,Réparateurs/réparatrices de wagons,2,2,2,0,2,2,2,2,2,3,2,2,2,0,3,2,3,4,4,4,3,2,4,0,1,2,2,2,2,2,1,2,1
72404.01,Mécaniciens/mécaniciennes d'aéronefs,3,2,3,3,2,3,3,3,3,3,3,3,3,0,5,5,4,5,5,5,5,3,5,0,3,2,2,3,2,2,2,2,2
72404.02,Contrôleurs/contrôleuses d'aéronefs,3,3,2,3,3,3,3,3,3,3,3,3,3,0,5,3,3,4,5,5,3,3,4,0,1,2,3,3,2,3,2,3,2
72405,Ajusteurs/ajusteuses de machines,3,2,3,1,2,2,2,2,2,2,1,2,2,0,3,3,3,3,4,3,3,2,3,0,2,2,2,2,2,2,2,2,1
72406,Constructeurs/constructrices et mécaniciens/mécaniciennes d'ascenseurs,3,2,3,1,2,2,2,2,2,3,2,2,3,0,5,4,3,3,4,5,4,2,5,0,2,2,2,2,2,2,2,2,1
72410.01,Mécaniciens/mécaniciennes de véhicules automobiles,2,2,2,3,2,2,2,2,2,3,2,2,3,0,5,4,4,4,4,5,4,3,5,0,2,2,2,3,2,2,2,2,1
72410.02,Réparateurs/réparatrices de véhicules automobiles,2,2,2,2,2,2,2,2,2,3,2,2,3,0,5,4,4,4,4,5,4,3,5,0,2,2,2,3,2,2,2,2,1
72410.03,Mécaniciens/mécaniciennes de camions et de remorques,2,2,3,2,2,2,2,2,2,3,2,2,3,0,5,4,3,3,4,5,4,2,5,0,2,2,2,3,2,2,2,2,1
72411,"Techniciens/techniciennes en collision, en carrosserie, en peinture et en glace de véhicule automobile et estimateurs/estimatrices de dommages",2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,3,3,3,3,4,3,2,3,0,2,2,2,2,2,2,2,2,2
72420,Installateurs/installatrices de brûleurs à l'huile et à combustibles solides,2,2,3,0,2,2,2,2,2,3,2,2,3,0,4,4,3,3,4,5,5,2,4,0,3,2,2,3,2,2,2,2,2
72421.01,Réparateurs/réparatrices de petits appareils électroménagers,2,2,2,0,2,2,2,2,2,3,2,2,3,0,4,5,3,3,4,5,4,2,4,1,3,2,2,3,2,2,2,2,2
72421.02,Réparateurs/réparatrices de gros appareils électroménagers,2,2,2,0,2,2,2,2,2,3,2,2,3,0,3,5,4,4,5,5,5,2,4,1,3,2,2,3,2,2,2,2,2
72422,Électromécaniciens/électromécaniciennes,2,2,3,1,2,2,2,2,2,3,2,3,3,0,4,4,3,4,4,4,4,2,4,0,2,2,2,2,2,2,1,2,1
72423.01,"Mécaniciens/mécaniciennes de motocyclettes, de véhicules tout-terrain et personnel mécanicien assimilé",2,1,3,2,2,2,2,2,2,3,2,2,2,0,5,3,3,3,3,5,4,2,5,0,2,2,2,3,2,2,2,2,2
72423.02,Technicien/technicienne de véhicules récréatifs,2,2,2,2,2,2,2,2,2,3,2,2,3,0,4,3,3,3,3,5,4,2,4,0,2,2,2,3,2,2,2,2,2
72429,Autres réparateurs/réparatrices de petits moteurs et de petits équipements,2,2,2,1,2,2,2,2,2,3,2,2,3,0,4,4,3,3,3,5,4,2,4,0,2,2,2,2,2,2,1,2,2
72500,Grutiers/grutières,2,1,2,2,2,2,2,2,2,2,2,1,2,0,3,2,4,3,3,2,2,0,3,0,1,2,2,2,2,2,1,1,1
72501,Foreurs/foreuses de puits d'eau,2,2,2,0,2,2,2,2,2,2,1,2,2,0,4,3,4,4,3,4,3,2,3,2,2,2,2,2,2,2,2,2,1
72600.01,Pilotes aériens,3,3,3,5,3,3,4,4,4,3,3,4,3,0,2,0,5,5,3,1,0,0,4,0,3,3,4,3,3,4,3,3,3
72600.02,Mécaniciens de bord,3,3,4,5,3,3,4,3,3,3,3,4,3,0,2,0,5,5,3,3,3,1,4,0,3,3,4,3,3,3,2,3,3
72600.03,Instructeurs/instructrices de vol,3,3,4,5,3,3,4,3,4,3,3,3,3,0,2,0,5,5,3,1,0,0,4,0,3,3,4,4,3,5,2,3,3
72601.01,Contrôleurs/contrôleuses de la circulation aérienne,3,2,3,4,3,3,4,3,4,3,3,4,4,0,0,0,2,3,1,0,0,0,2,0,0,2,4,3,4,3,3,3,3
72601.02,Agents/agentes de régulation des vols,3,2,2,4,3,3,3,3,3,3,3,3,3,0,0,0,1,2,2,0,0,0,2,0,3,2,4,3,3,2,3,3,2
72601.03,Spécialistes de l'information de vol,3,2,2,3,3,3,3,3,3,3,3,3,3,0,0,0,1,3,2,0,0,0,2,0,2,2,4,2,3,2,2,2,2
72602,Officiers/officières de pont du transport par voies navigables,3,2,3,3,3,3,3,3,3,3,3,3,3,0,3,2,5,5,3,3,2,2,3,2,3,3,3,3,3,3,2,3,2
72603,Officiers mécaniciens/officières mécaniciennes du transport par voies navigables,2,2,3,3,3,3,3,2,3,3,2,3,3,0,5,4,4,4,4,5,3,2,4,1,2,2,3,3,3,2,2,3,2
72604.01,Contrôleurs/contrôleuses de la circulation ferroviaire,2,2,2,3,3,3,3,3,3,3,3,3,3,0,0,0,3,3,3,0,0,0,2,0,3,3,4,3,3,3,2,3,2
72604.02,Régulateurs/régulatrices de la circulation maritime,2,2,2,3,3,3,3,3,3,3,3,2,3,0,0,0,3,3,2,0,0,0,1,0,2,3,4,3,3,2,3,3,2
72999.01,Armuriers/armurières,2,2,2,0,2,2,2,3,2,2,2,3,1,0,3,3,3,3,3,4,3,2,3,1,3,2,2,2,1,2,2,2,2
72999.02,Serruriers/serrurières,2,1,2,0,2,2,2,2,2,2,2,2,2,0,2,3,3,3,3,4,3,2,4,1,2,2,2,2,1,2,2,2,2
72999.03,Installateurs-réparateurs/installatrices-réparatrices de coffres-forts et de chambres fortes,2,1,2,0,2,2,2,2,2,2,2,2,2,0,3,3,3,3,3,4,3,1,4,1,2,2,2,2,1,1,2,2,2
72999.04,Ajusteurs/ajusteuses de scies,2,1,2,0,1,2,1,1,2,2,1,2,2,0,3,3,3,3,3,3,1,1,3,1,1,2,1,2,1,1,1,1,1
72999.05,Monteurs/monteuses de matrices,2,2,2,0,2,2,2,2,2,2,2,2,2,0,3,2,3,3,3,2,2,2,3,0,1,2,2,2,2,2,2,2,2
72999.06,Scaphandriers/scaphandrières,2,2,3,0,3,3,2,2,2,3,2,2,2,0,3,3,3,4,3,4,3,1,4,1,2,2,2,3,2,2,1,1,2
73100,Finisseurs/finisseuses de béton,1,1,2,0,1,1,1,1,1,2,1,2,1,0,2,2,3,2,3,2,1,2,2,0,2,2,2,2,2,2,1,1,1
73101,Carreleurs/carreleuses,2,1,2,0,2,2,2,2,2,2,2,2,1,0,2,2,2,2,3,2,1,2,2,0,2,2,2,2,2,2,2,2,2
73102.01,Plâtriers/plâtrières,1,1,1,0,1,1,1,1,2,2,1,1,1,0,1,2,2,2,3,1,2,0,2,0,2,1,2,2,2,1,2,2,1
73102.02,Poseurs/poseuses de systèmes intérieurs,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,2,2,2,3,1,2,0,2,0,2,1,1,2,2,1,1,1,1
73102.03,Latteurs/latteuses,2,1,2,0,1,1,1,1,2,2,1,2,2,0,2,2,2,2,2,1,3,0,2,0,1,1,2,2,2,2,1,2,1
73110.01,Couvreurs/couvreuses,1,1,2,0,1,2,1,1,2,1,1,2,1,0,1,2,2,2,2,2,2,0,2,0,2,2,2,2,2,1,1,1,2
73110.02,Poseurs/poseuses de bardeaux,1,1,2,0,1,2,1,1,2,1,1,2,1,0,1,2,2,2,2,2,2,0,2,0,2,1,2,2,2,1,1,1,2
73111,Vitriers/vitrières,2,1,2,0,2,2,2,1,2,2,2,2,2,0,2,2,3,2,3,2,3,0,2,0,2,2,2,2,2,2,1,1,1
73112,Peintres et décorateurs/décoratrices (sauf décorateurs/décoratrices d'intérieur),1,1,2,0,1,1,1,1,1,1,1,1,1,0,1,1,2,2,2,0,1,0,1,0,2,2,1,1,2,1,1,1,2
73113,Poseurs/poseuses de revêtements d'intérieur,1,1,2,0,1,2,1,1,1,1,2,2,1,0,1,2,2,2,2,1,2,2,2,0,2,1,2,1,2,2,1,2,1
73200,"Personnel d'installation, d'entretien et de réparation d'équipement résidentiel et commercial",1,2,2,0,1,2,2,2,2,2,2,2,2,0,3,3,3,3,3,3,3,2,3,0,2,1,2,3,2,2,1,2,2
73201,Préposés à l’entretien général et surintendants/surintendantes,2,2,2,0,2,2,2,2,2,2,2,2,2,0,3,3,3,3,2,3,3,2,3,1,2,2,2,2,2,2,1,1,2
73202,Fumigateurs/fumigatrices et préposés/préposées au contrôle de la vermine,2,2,2,0,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,1,1,0,3,1,2,1,2,2,2,2,3,3,2
73209,Autres réparateurs/réparatrices et préposés/préposées à l'entretien,2,2,2,0,2,2,2,2,2,3,2,2,3,0,4,4,3,3,4,4,3,3,4,2,2,2,2,2,2,1,2,2,2
73300.01,Conducteurs/conductrices de camions sur longue distance,2,2,2,1,1,1,2,2,2,2,2,2,2,0,3,2,4,3,3,3,2,0,3,1,3,1,2,2,1,1,1,1,1
73300.02,Conducteurs routiers/conductrices routières et conducteurs/conductrices de camions locaux,1,1,2,1,1,1,1,1,1,1,1,1,1,0,2,2,3,2,2,2,1,0,2,0,2,1,1,2,1,1,1,1,1
73301.01,Conducteurs/conductrices d'autobus et de tramways,1,1,2,1,1,1,1,2,1,1,1,1,1,0,1,0,3,2,2,1,0,0,2,1,1,1,1,2,2,1,1,1,2
73301.02,Conducteurs/conductrices d'autobus scolaires,1,1,1,0,2,1,1,2,1,2,1,1,1,0,1,1,3,2,2,1,0,0,2,0,1,1,2,2,2,1,1,2,2
73301.03,Opérateurs/opératrices de métro et de systèmes légers sur rail,1,2,2,2,2,2,1,2,2,2,2,2,1,0,1,1,4,5,2,1,0,0,2,1,1,1,2,2,2,2,1,2,2
73310.01,Mécaniciens/mécaniciennes de locomotive,2,2,2,1,2,2,2,2,2,2,2,2,2,0,2,1,5,5,3,1,0,0,3,0,1,2,3,2,2,2,2,2,1
73310.02,Mécaniciens/mécaniciennes de locomotive de cour de triage,2,2,1,0,2,2,2,2,2,2,2,2,2,0,2,2,4,4,3,2,1,0,3,0,1,1,2,2,2,2,1,1,1
73311.01,Chefs de train,2,2,2,0,2,2,2,3,2,2,2,3,3,0,1,1,3,2,2,0,0,0,1,0,1,3,3,2,3,2,2,3,2
73311.02,Serre-freins,1,1,2,0,1,2,2,2,2,2,2,2,2,0,2,1,3,3,2,2,0,0,3,0,1,1,2,2,2,1,1,1,2
73400,Conducteurs/conductrices d'équipement lourd,1,1,2,1,1,2,1,1,2,2,2,1,2,0,3,3,4,3,3,2,2,0,3,0,2,1,2,2,2,2,1,1,1
73401,Opérateurs/opératrices de presses à imprimer,1,2,2,2,1,1,2,2,2,2,2,2,2,0,3,3,3,3,3,2,1,0,3,0,2,1,2,2,1,3,1,1,1
73402.01,"Foreurs/foreuses de mines à ciel ouvert, de carrières et de chantiers de construction",1,2,2,0,2,2,2,2,2,2,2,2,2,0,4,3,4,4,3,2,2,2,3,0,3,2,2,2,2,2,2,2,1
73402.02,"Dynamiteurs/dynamiteuses de mines à ciel ouvert, de carrières et de chantiers de construction",2,2,3,0,2,2,2,2,3,3,2,3,3,0,2,3,3,3,2,2,1,2,3,0,3,2,2,2,2,3,2,2,1
74100.01,Trieurs/trieuses de courrier,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,2,2,2,1,0,0,1,0,1,1,1,1,1,1,1,1,1
74100.02,Commis à la salle du courrier,1,2,2,1,1,1,1,1,2,1,1,1,2,0,1,1,2,2,2,1,0,0,1,0,1,1,1,1,1,1,1,1,2
74101,Facteurs/factrices,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,2
74102,Messagers/messagères,1,2,2,1,1,1,1,1,1,1,1,1,2,0,1,0,2,1,1,0,0,0,0,1,1,1,1,2,1,1,1,1,1
74200.01,Ouvriers/ouvrières de gare de triage du transport ferroviaire,1,2,1,0,1,1,1,2,2,2,2,2,2,0,3,3,3,3,3,2,2,1,2,0,1,1,2,2,1,2,1,1,1
74200.02,Ouvriers/ouvrières à l'entretien de la voie ferrée,1,1,1,0,1,1,1,2,2,2,2,1,2,0,3,3,3,2,3,2,2,1,2,0,1,1,2,1,1,2,1,1,1
74201.01,Matelots de salle des machines du transport par voies navigables,1,2,1,1,1,1,1,2,2,2,2,2,2,0,3,3,3,4,3,2,1,1,3,0,1,1,2,1,1,2,2,1,2
74201.02,Matelots de pont du transport par voies navigables,1,2,1,0,1,1,1,2,2,2,2,2,2,0,3,3,3,3,3,3,2,1,2,0,1,1,2,1,1,1,1,1,2
74202,Agents/agentes de piste dans le transport aérien,1,1,1,0,2,2,1,2,1,2,1,1,1,0,1,0,2,2,2,0,0,0,2,0,0,1,2,1,1,2,2,2,1
74203,Préposés/préposées à la pose et à l'entretien des pièces mécaniques d'automobiles et de camions et équipements lourds,1,1,1,0,1,1,1,1,1,2,1,2,2,0,3,3,3,3,3,3,3,2,2,0,2,1,1,1,2,1,1,1,1
74204.01,Personnel d'entretien des canalisations d'eau,1,2,1,1,1,1,1,2,2,2,2,2,2,0,4,3,3,3,4,4,3,1,3,0,2,1,2,1,1,2,2,1,2
74204.02,Personnel d'entretien des canalisations de gaz,2,2,2,1,2,2,1,2,2,2,2,2,2,0,4,3,3,3,4,4,3,1,3,0,2,1,2,2,1,2,1,1,2
74205,Conducteurs/conductrices de machinerie d'entretien public et personnel assimilé,1,1,1,1,1,1,1,2,2,2,1,2,2,0,3,2,3,3,3,1,2,1,2,0,2,1,2,1,1,2,1,1,2
75100,Débardeurs/débardeuses,1,1,1,0,1,1,1,1,1,2,2,1,2,0,2,3,3,3,3,1,1,0,2,0,1,1,1,1,1,1,1,1,1
